scorer,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose,MediaPipePose
bodyparts,nose,nose,nose,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,213.2367753982544,74.80002343654631,0.9999971389770508,227.74705410003662,104.12489891052245,0.9995759129524232,193.59049558639526,104.56063985824585,0.99998939037323,224.67397212982178,135.56573152542114,0.4189778566360473,192.4445915222168,138.11550378799438,0.9830636382102966,228.23349952697754,163.5181474685669,0.3148581981658935,189.40174341201782,169.1273009777069,0.9539909958839417,220.80481052398682,164.4756317138672,0.9991727471351624,203.99261713027954,163.97218108177185,0.9999078512191772,209.67134714126587,209.88804817199707,0.7997267842292786,214.77102041244507,210.94730615615845,0.9598381519317628,191.94600105285645,247.20944166183472,0.9437539577484132,231.58211946487427,253.13289642333984,0.9874584674835204
1,213.23014497756958,75.04916310310362,0.9999966025352478,227.85417079925537,104.09874200820921,0.9995439648628236,193.7473726272583,104.61090445518492,0.9999880194664,224.60777521133423,135.19565105438232,0.4127988219261169,192.72472143173218,138.11339020729065,0.9823423027992249,228.06829690933228,162.44782805442807,0.3081340193748474,189.9398159980774,169.10793542861938,0.9521722197532654,220.89572668075562,164.47425842285153,0.9991529583930968,204.23734188079834,163.96975636482236,0.999897599220276,210.2954649925232,209.74129915237427,0.7967147827148438,214.67220783233643,210.60492753982544,0.9568762183189392,191.94602251052856,247.22933292388916,0.9437323212623596,231.34522676467896,252.85690784454346,0.9863466620445251
2,213.55222463607788,75.43818533420561,0.9999964237213136,228.37192296981812,104.1494572162628,0.9995315670967102,194.2749309539795,104.73796606063843,0.9999871850013732,225.15468835830688,135.11552810668945,0.4143369495868683,193.06077003479004,138.24064493179318,0.9820214509963988,228.3174204826355,162.45653986930844,0.310191810131073,190.85985660552979,169.09685254096985,0.951371729373932,221.04271173477173,164.50208902359006,0.9991437792778016,204.6089243888855,163.97729873657227,0.9998921751976012,210.8609390258789,209.3822693824768,0.7947169542312622,214.66980457305908,210.37217617034912,0.9550174474716188,192.03998565673828,247.18131065368652,0.9438355565071106,231.29879236221313,252.83244609832764,0.985569179058075
3,214.51917171478271,75.67008376121521,0.9999964237213136,230.3288197517395,104.25144553184509,0.9995390176773072,194.87529516220093,104.74336266517638,0.9999868869781494,227.0997190475464,135.59980630874634,0.4290722012519836,193.6379599571228,138.1162977218628,0.981535792350769,229.5579743385315,163.78614306449887,0.3208265602588653,191.80472373962402,168.91205906867978,0.9506406784057616,221.82005882263184,164.60729598999023,0.9991601705551147,205.35176753997803,164.01688814163208,0.9998903274536132,211.79687976837158,209.3398904800415,0.7971928715705872,215.06559133529663,210.36423683166504,0.9541534185409546,192.65644311904907,247.21914052963257,0.9450143575668336,231.4170241355896,252.85871028900146,0.9849138259887696
4,215.5088210105896,76.18807196617125,0.9999964833259584,231.41058683395386,104.59459662437438,0.9995594620704652,195.71334600448608,104.94424939155577,0.9999873042106628,229.74950551986694,136.13516449928284,0.4476049542427063,194.8258352279663,138.21607589721677,0.981817364692688,231.87480211257935,164.68928575515744,0.3413535952568054,192.72113800048828,168.9130675792694,0.9517794251441956,222.80951499938965,164.77946162223813,0.9991752505302428,206.25264644622803,164.07744169235227,0.9998919367790222,212.5669527053833,209.34308767318726,0.7959360480308533,216.1323595046997,210.43691396713257,0.9547519683837892,193.26107740402222,247.56797790527344,0.9453707933425904,232.20690250396729,253.0039143562317,0.9848522543907166
5,216.6052222251892,76.45880877971648,0.9999964237213136,232.95472383499146,104.69118833541869,0.999571681022644,196.71275854110718,105.30071496963501,0.9999871850013732,231.08297109603882,136.37447118759152,0.4676287770271301,196.11215829849243,138.45761418342587,0.981338381767273,233.17288398742676,165.4421818256378,0.3563636839389801,193.83371829986572,168.91081452369687,0.9513883590698242,224.25625562667847,165.0391101837158,0.9991851449012756,207.03080892562866,164.22048926353455,0.9998915791511536,213.35305452346802,209.90723133087158,0.795306384563446,217.34748601913452,211.06626749038696,0.9538511633872986,194.15131330490112,248.3683705329895,0.9452624917030334,234.21407461166382,253.79814863204956,0.9842549562454224
6,217.59098768234253,76.54689252376556,0.9999963641166688,234.66389179229736,104.94725346565247,0.999584436416626,197.86731004714966,105.6253159046173,0.9999865889549256,232.84230709075928,136.35985851287842,0.4884284436702728,197.1051549911499,138.46470594406128,0.9802356362342834,234.7917366027832,165.40856838226318,0.3657990396022796,194.9561047554016,168.90062212944028,0.948028564453125,225.61212301254272,165.2823758125305,0.9991949200630188,207.5221037864685,164.26005721092224,0.999887764453888,214.1934871673584,210.38215398788452,0.7944558262825012,218.3676052093506,211.2104845046997,0.9521979093551636,194.9107003211975,249.70325231552124,0.9450276494026184,235.34740447998047,254.2409062385559,0.9834351539611816
7,218.6399245262146,76.70524477958679,0.9999964237213136,235.73797702789307,105.13835549354553,0.9996057748794556,198.88972520828247,105.69593310356139,0.9999862909317015,234.409339427948,136.45678281784055,0.5141316056251526,197.98487663269043,138.49250435829163,0.9795969128608704,236.2237572669983,165.34518241882324,0.3879842460155487,195.89477062225342,168.98083090782163,0.9466910362243652,226.46907806396484,165.39205670356748,0.9992135763168336,208.0331826210022,164.3273162841797,0.999886393547058,215.1202654838562,210.73165655136108,0.7946587800979614,219.11079168319702,211.57065153121948,0.950821042060852,195.87957859039307,250.25143146514893,0.9446101188659668,236.3606357574463,254.80779647827148,0.9827731251716614
