frame,nose_x,nose_y,nose_conf,left_eye_inner_x,left_eye_inner_y,left_eye_inner_conf,left_eye_x,left_eye_y,left_eye_conf,left_eye_outer_x,left_eye_outer_y,left_eye_outer_conf,right_eye_inner_x,right_eye_inner_y,right_eye_inner_conf,right_eye_x,right_eye_y,right_eye_conf,right_eye_outer_x,right_eye_outer_y,right_eye_outer_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,mouth_left_x,mouth_left_y,mouth_left_conf,mouth_right_x,mouth_right_y,mouth_right_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_pinky_x,left_pinky_y,left_pinky_conf,right_pinky_x,right_pinky_y,right_pinky_conf,left_index_x,left_index_y,left_index_conf,right_index_x,right_index_y,right_index_conf,left_thumb_x,left_thumb_y,left_thumb_conf,right_thumb_x,right_thumb_y,right_thumb_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,left_heel_x,left_heel_y,left_heel_conf,right_heel_x,right_heel_y,right_heel_conf,left_foot_index_x,left_foot_index_y,left_foot_index_conf,right_foot_index_x,right_foot_index_y,right_foot_index_conf
54,0.4523252248764038,0.20451627671718597,0.9999880194664001,0.4595685601234436,0.1939454823732376,0.9999617338180542,0.46469226479530334,0.19455358386039734,0.9999591708183289,0.46920523047447205,0.19495514035224915,0.9999616742134094,0.44463157653808594,0.19336754083633423,0.9999606609344482,0.44119948148727417,0.19387514889240265,0.9999521374702454,0.4369514584541321,0.19476252794265747,0.9999541640281677,0.4757089912891388,0.2009148895740509,0.9999021887779236,0.43281424045562744,0.20545653998851776,0.999886691570282,0.46349939703941345,0.21807123720645905,0.9999797344207764,0.443754106760025,0.21927516162395477,0.9999735951423645,0.5133559107780457,0.28871142864227295,0.9997797012329102,0.4029191732406616,0.2863982617855072,0.9997634291648865,0.5167540907859802,0.37195757031440735,0.797183096408844,0.40839794278144836,0.37513524293899536,0.800235390663147,0.5202479362487793,0.4506904184818268,0.576958954334259,0.40251049399375916,0.4443937838077545,0.6039045453071594,0.5210211277008057,0.47678011655807495,0.5128343105316162,0.40188124775886536,0.4666966199874878,0.5353309512138367,0.5179439783096313,0.4759235382080078,0.5254495143890381,0.40499386191368103,0.4687739610671997,0.5513623952865601,0.5148900151252747,0.46896815299987793,0.512295663356781,0.4067075550556183,0.46094971895217896,0.5470723509788513,0.4803105592727661,0.45204082131385803,0.9994879961013794,0.4224587380886078,0.44874393939971924,0.9996844530105591,0.45757603645324707,0.5689298510551453,0.916469395160675,0.4170399606227875,0.5640445947647095,0.968494713306427,0.41779255867004395,0.668004035949707,0.968658447265625,0.4558544456958771,0.6774738430976868,0.9860590100288391,0.4045977294445038,0.6819369196891785,0.8866963982582092,0.47053807973861694,0.6937540173530579,0.9151225686073303,0.4287559986114502,0.7089067697525024,0.9629338383674622,0.4380169212818146,0.7164866328239441,0.9811638593673706
55,0.45352983474731445,0.18379810452461243,0.9999840259552002,0.4607551693916321,0.17281541228294373,0.9999468922615051,0.4657108187675476,0.1730259507894516,0.9999439716339111,0.47012782096862793,0.17325809597969055,0.9999471306800842,0.44599851965904236,0.1740257441997528,0.9999449253082275,0.442621648311615,0.17513003945350647,0.9999333620071411,0.43834495544433594,0.1763869822025299,0.9999341368675232,0.47623464465141296,0.17972329258918762,0.999882161617279,0.4341270327568054,0.18627206981182098,0.9998308420181274,0.4647118151187897,0.19787470996379852,0.9999741315841675,0.44515058398246765,0.19826433062553406,0.9999650120735168,0.5141510963439941,0.2690258026123047,0.999778151512146,0.40401169657707214,0.269702285528183,0.999731719493866,0.5170315504074097,0.3570200204849243,0.8116526007652283,0.40833956003189087,0.35614123940467834,0.7919163107872009,0.5211747288703918,0.435376912355423,0.6008236408233643,0.40199196338653564,0.4284225106239319,0.5889571905136108,0.521619975566864,0.45820748805999756,0.5342912673950195,0.40056490898132324,0.4508858025074005,0.5200598239898682,0.5180720090866089,0.4591459035873413,0.5476588010787964,0.4052550792694092,0.45158669352531433,0.536488950252533,0.5150665044784546,0.4513089060783386,0.533622145652771,0.40701213479042053,0.4433882534503937,0.5323915481567383,0.48151475191116333,0.4371795952320099,0.9993215203285217,0.42397940158843994,0.4344376027584076,0.9995832443237305,0.4586677849292755,0.5573832392692566,0.9071928858757019,0.4268813133239746,0.557098388671875,0.953201174736023,0.4193388521671295,0.6578247547149658,0.9533185362815857,0.43480855226516724,0.6780515313148499,0.9776197671890259,0.41010794043540955,0.6643763780593872,0.8546730279922485,0.4368824064731598,0.6971828937530518,0.8900693655014038,0.42389264702796936,0.704064667224884,0.9488641619682312,0.42343875765800476,0.715326189994812,0.9720634818077087
56,0.45500534772872925,0.16781483590602875,0.9999769330024719,0.4613666534423828,0.15806099772453308,0.9999240636825562,0.4660685658454895,0.1582515686750412,0.9999201893806458,0.47030508518218994,0.15817254781723022,0.9999253749847412,0.4468708038330078,0.15890644490718842,0.9999222755432129,0.4430569112300873,0.15982435643672943,0.9999050498008728,0.43870824575424194,0.16094829142093658,0.9999052286148071,0.47704362869262695,0.16434110701084137,0.9998518228530884,0.43430498242378235,0.16997505724430084,0.9997347593307495,0.4649762511253357,0.18266037106513977,0.999966025352478,0.4460544288158417,0.18273252248764038,0.9999527335166931,0.5144679546356201,0.2526114583015442,0.9997636675834656,0.40469011664390564,0.25406700372695923,0.9997009038925171,0.5188158750534058,0.3397510349750519,0.8272964358329773,0.4081639051437378,0.3360426127910614,0.7961095571517944,0.525431752204895,0.4170660674571991,0.6314379572868347,0.4003526568412781,0.40936279296875,0.5926966071128845,0.5262632369995117,0.440479576587677,0.5643017888069153,0.3996485471725464,0.4317931830883026,0.5227589011192322,0.5228357315063477,0.44089195132255554,0.5775161385536194,0.4042207598686218,0.4317769706249237,0.540113627910614,0.5197846293449402,0.4310018718242645,0.5631053447723389,0.4063808023929596,0.4239240288734436,0.534765899181366,0.4872228503227234,0.42116835713386536,0.9988996982574463,0.42483994364738464,0.4202912747859955,0.9994558095932007,0.45907163619995117,0.5441100001335144,0.9044889807701111,0.430600106716156,0.5491220951080322,0.9492975473403931,0.4391728341579437,0.6435731053352356,0.927501380443573,0.4310688078403473,0.6791456937789917,0.9697166085243225,0.4348717927932739,0.6537941694259644,0.809296727180481,0.4365473985671997,0.6986187696456909,0.8568532466888428,0.43235069513320923,0.6859053373336792,0.9234673380851746,0.41280755400657654,0.7157868146896362,0.9597536325454712
57,0.45999154448509216,0.15692101418972015,0.9999743700027466,0.46443620324134827,0.14679521322250366,0.9999167323112488,0.46872252225875854,0.14667978882789612,0.9999136924743652,0.47198817133903503,0.14657041430473328,0.9999189376831055,0.451090544462204,0.14785782992839813,0.9999144673347473,0.4465186297893524,0.1491771787405014,0.9998971223831177,0.44160348176956177,0.15066291391849518,0.9998975992202759,0.477164626121521,0.15332430601119995,0.9998459815979004,0.4360407590866089,0.1597689986228943,0.999715268611908,0.4687308967113495,0.17144277691841125,0.9999629855155945,0.45118248462677,0.17199920117855072,0.9999477863311768,0.5172821283340454,0.24152621626853943,0.9997497200965881,0.40678197145462036,0.24425652623176575,0.9996768236160278,0.520664632320404,0.33232828974723816,0.8393877744674683,0.4084170162677765,0.33038610219955444,0.8022259473800659,0.525476336479187,0.41339966654777527,0.6487317085266113,0.4008306860923767,0.4043737053871155,0.5989282727241516,0.5261898040771484,0.43848562240600586,0.579085111618042,0.4000909924507141,0.42711496353149414,0.5271053314208984,0.5225019454956055,0.4389265179634094,0.5923821330070496,0.4046793282032013,0.4270283579826355,0.5449272394180298,0.5196382403373718,0.4284663796424866,0.577481746673584,0.4067150950431824,0.4187191128730774,0.5391685366630554,0.4933996796607971,0.4073387682437897,0.9986963868141174,0.43003326654434204,0.40476194024086,0.9993294477462769,0.471829354763031,0.5313427448272705,0.9099678993225098,0.42934536933898926,0.5327202081680298,0.9501804709434509,0.4611700773239136,0.6390271186828613,0.9297581315040588,0.43558844923973083,0.6669408082962036,0.9695351719856262,0.4578514099121094,0.652280330657959,0.7962953448295593,0.44154128432273865,0.684211790561676,0.8482930064201355,0.45140549540519714,0.6809981465339661,0.925255298614502,0.4253505766391754,0.7086562514305115,0.9589969515800476
58,0.4650280773639679,0.15325213968753815,0.9999751448631287,0.46862781047821045,0.1419866383075714,0.9999186992645264,0.47215932607650757,0.14189840853214264,0.9999167323112488,0.47471800446510315,0.14167572557926178,0.9999216198921204,0.45581769943237305,0.1438503861427307,0.999914824962616,0.45096370577812195,0.14481286704540253,0.99989914894104,0.44621649384498596,0.14589855074882507,0.9998993277549744,0.480143666267395,0.14920076727867126,0.9998535513877869,0.4383791983127594,0.15540742874145508,0.9997240304946899,0.4730890989303589,0.1675547957420349,0.9999647736549377,0.45619845390319824,0.16824734210968018,0.9999492764472961,0.5219430923461914,0.2360982447862625,0.9997698664665222,0.4096115827560425,0.2385384887456894,0.9996833205223083,0.5223296284675598,0.32993945479393005,0.8518202304840088,0.40879788994789124,0.32591482996940613,0.8036383390426636,0.5246282815933228,0.4101334512233734,0.6661936640739441,0.4035460948944092,0.398127019405365,0.6008757948875427,0.5238765478134155,0.43739381432533264,0.5960718989372253,0.40109431743621826,0.42177441716194153,0.5273894667625427,0.5200424194335938,0.43650373816490173,0.6091747283935547,0.40618422627449036,0.42078131437301636,0.5450640916824341,0.5179515480995178,0.4257388114929199,0.5929750800132751,0.4090833365917206,0.4126432538032532,0.5391659736633301,0.4962189495563507,0.40182873606681824,0.99878990650177,0.43375393748283386,0.3986012637615204,0.9993399977684021,0.479536235332489,0.5237650275230408,0.9184461832046509,0.4281695783138275,0.5205996036529541,0.9541006088256836,0.4828355610370636,0.6326088905334473,0.9363759756088257,0.4381580352783203,0.6310164332389832,0.9717329144477844,0.48393136262893677,0.644329845905304,0.800774335861206,0.4476436972618103,0.6419388651847839,0.8547109961509705,0.45929479598999023,0.6769723296165466,0.9319504499435425,0.42680326104164124,0.6756770014762878,0.9620515704154968
59,0.4678376019001007,0.15520267188549042,0.9999752044677734,0.47231853008270264,0.14488404989242554,0.9999191164970398,0.4752499461174011,0.14467717707157135,0.9999179840087891,0.47842589020729065,0.1446426659822464,0.9999229907989502,0.45919308066368103,0.14685718715190887,0.9999139308929443,0.4540485739707947,0.14778007566928864,0.9998992681503296,0.4495368003845215,0.1486244797706604,0.9998995065689087,0.4841691255569458,0.15172232687473297,0.9998562335968018,0.4415469169616699,0.15718303620815277,0.9997296333312988,0.475787490606308,0.16817958652973175,0.999966025352478,0.4590796232223511,0.16974379122257233,0.9999498724937439,0.5245833396911621,0.2361365407705307,0.9997878074645996,0.4132469892501831,0.23882609605789185,0.9996864795684814,0.5229352116584778,0.32682913541793823,0.8619112968444824,0.4089743196964264,0.3233804404735565,0.8067665100097656,0.5238762497901917,0.40800777077674866,0.6739041805267334,0.40784141421318054,0.3933185636997223,0.5977779626846313,0.521571159362793,0.4344508647918701,0.6034102439880371,0.4052560031414032,0.41582027077674866,0.5211856961250305,0.5171512365341187,0.43373095989227295,0.6163680553436279,0.4106701612472534,0.41437089443206787,0.5380602478981018,0.5157345533370972,0.4239010810852051,0.5982776880264282,0.4136436879634857,0.40644505620002747,0.5321067571640015,0.4986239969730377,0.4008099138736725,0.9988926649093628,0.4384100139141083,0.39699748158454895,0.9993590116500854,0.4864136576652527,0.51524418592453,0.926182746887207,0.4284816384315491,0.5105538964271545,0.9573602676391602,0.4858512878417969,0.6185365319252014,0.9422435164451599,0.4460653066635132,0.575360119342804,0.9697887301445007,0.4876643717288971,0.6273906826972961,0.8049482107162476,0.4488533139228821,0.5817052721977234,0.850737988948822,0.4696006774902344,0.6605339050292969,0.9377232789993286,0.4354090690612793,0.6245115399360657,0.9615788459777832
60,0.4725101888179779,0.1567312479019165,0.9999743103981018,0.47644302248954773,0.1467285454273224,0.9999178647994995,0.48007866740226746,0.14677225053310394,0.999916672706604,0.48390358686447144,0.146929532289505,0.9999223947525024,0.4640965461730957,0.1479163020849228,0.9999117255210876,0.45883607864379883,0.14873547852039337,0.9998970031738281,0.4541570842266083,0.14979329705238342,0.9998981356620789,0.4882713258266449,0.15403060615062714,0.9998477101325989,0.446039080619812,0.158413365483284,0.9997353553771973,0.48009493947029114,0.16994830965995789,0.999966025352478,0.46429571509361267,0.17137877643108368,0.9999494552612305,0.5274267196655273,0.23909880220890045,0.9997930526733398,0.4157530963420868,0.2422841340303421,0.9996879696846008,0.5239425301551819,0.32799702882766724,0.8629214763641357,0.4142329692840576,0.32715892791748047,0.8148578405380249,0.5251232981681824,0.4106184244155884,0.6674724817276001,0.4155135154724121,0.3965896964073181,0.5927203893661499,0.5229068398475647,0.43615472316741943,0.5978974103927612,0.4137882590293884,0.4181971549987793,0.5133365988731384,0.5194464325904846,0.43619418144226074,0.6113921403884888,0.4178946614265442,0.4172229468822479,0.5297456979751587,0.5179780721664429,0.42635276913642883,0.5925227999687195,0.42030447721481323,0.4099263846874237,0.5247091054916382,0.5034453868865967,0.40342599153518677,0.9989873766899109,0.44312503933906555,0.3999881446361542,0.999398410320282,0.4924187660217285,0.5112249255180359,0.9312925338745117,0.429662823677063,0.5127934813499451,0.9598538875579834,0.47706139087677,0.5926694869995117,0.944423258304596,0.46883752942085266,0.5406063795089722,0.9499621987342834,0.47285398840904236,0.6027369499206543,0.8058011531829834,0.4743608236312866,0.5408390760421753,0.8162615895271301,0.4771973490715027,0.6331530213356018,0.9387783408164978,0.4682404398918152,0.585193395614624,0.9419350028038025
61,0.4754893481731415,0.15887314081192017,0.9999735951423645,0.47929826378822327,0.14875328540802002,0.9999153017997742,0.48344549536705017,0.14882268011569977,0.9999145269393921,0.4871250092983246,0.14903715252876282,0.9999201893806458,0.46732592582702637,0.14984828233718872,0.9999089241027832,0.4621366858482361,0.15073487162590027,0.9998944401741028,0.45735788345336914,0.15183010697364807,0.9998961687088013,0.49113160371780396,0.15614305436611176,0.9998428821563721,0.4491817355155945,0.16017666459083557,0.9997321367263794,0.4828498363494873,0.17237550020217896,0.9999639391899109,0.4674023985862732,0.17367655038833618,0.999946117401123,0.5295761823654175,0.24051667749881744,0.9997825622558594,0.4183633029460907,0.24392522871494293,0.9996723532676697,0.5254272222518921,0.3283582925796509,0.8631525635719299,0.4186498522758484,0.3294544517993927,0.8223918080329895,0.526742696762085,0.40814968943595886,0.6553571224212646,0.41995498538017273,0.3992330729961395,0.5974448919296265,0.5255382061004639,0.43239372968673706,0.5865761637687683,0.4180757701396942,0.42164403200149536,0.5166749954223633,0.5227537155151367,0.43446868658065796,0.5999939441680908,0.422574520111084,0.4206751883029938,0.5326024889945984,0.5210095047950745,0.4250616431236267,0.581244945526123,0.42506667971611023,0.41302281618118286,0.526370108127594,0.5070009231567383,0.40311190485954285,0.9990582466125488,0.4473576545715332,0.4011358618736267,0.9994128942489624,0.5006017088890076,0.5011821389198303,0.93575119972229,0.43742743134498596,0.5074312686920166,0.9604243040084839,0.47067371010780334,0.580731987953186,0.9469640254974365,0.4854419231414795,0.5726951360702515,0.9485399127006531,0.46420058608055115,0.5904248356819153,0.8135630488395691,0.4929633140563965,0.5783067941665649,0.8148466944694519,0.4732595980167389,0.6225021481513977,0.9412105083465576,0.4839169383049011,0.6201736927032471,0.9389786720275879
62,0.47796952724456787,0.1601385623216629,0.9999747276306152,0.482497900724411,0.1501588225364685,0.9999172687530518,0.48677563667297363,0.15022513270378113,0.9999152421951294,0.49020183086395264,0.150435671210289,0.9999211430549622,0.47012990713119507,0.1512192040681839,0.9999134540557861,0.46484556794166565,0.15210463106632233,0.999899685382843,0.45998460054397583,0.15315629541873932,0.9999025464057922,0.49447691440582275,0.15741929411888123,0.9998417496681213,0.4516862630844116,0.1613595187664032,0.9997507333755493,0.4856197237968445,0.17380844056606293,0.9999637603759766,0.4696892499923706,0.17500194907188416,0.9999485015869141,0.5315068364143372,0.24115672707557678,0.9997437000274658,0.4204081594944,0.24496731162071228,0.9996920824050903,0.526958703994751,0.3253430128097534,0.8447087407112122,0.42042186856269836,0.331270694732666,0.8315319418907166,0.5282466411590576,0.3952450752258301,0.61604905128479,0.4230400025844574,0.401413232088089,0.606359601020813,0.5266802906990051,0.4190919101238251,0.5521432161331177,0.42148321866989136,0.4222656190395355,0.5235217213630676,0.523694634437561,0.4208948016166687,0.5648590922355652,0.4273606538772583,0.4228791892528534,0.5389495491981506,0.5225434899330139,0.41276392340660095,0.5477773547172546,0.42966583371162415,0.41349318623542786,0.5321771502494812,0.512486457824707,0.40604671835899353,0.9990925192832947,0.454268217086792,0.403821736574173,0.9994452595710754,0.5083735585212708,0.508191704750061,0.9391823410987854,0.45326948165893555,0.5148699879646301,0.9621629118919373,0.4532322287559509,0.6001806855201721,0.9505104422569275,0.5081758499145508,0.593575656414032,0.9521865844726562,0.43906885385513306,0.6105111241340637,0.8254194855690002,0.5201643109321594,0.6025227308273315,0.8264966607093811,0.45299431681632996,0.6313810348510742,0.9446566104888916,0.5127075910568237,0.6260944604873657,0.9425973892211914
63,0.48026978969573975,0.16223905980587006,0.9999767541885376,0.48480674624443054,0.15223754942417145,0.9999237060546875,0.4889310598373413,0.15220840275287628,0.999921441078186,0.4922392666339874,0.1522454470396042,0.999926745891571,0.4721226096153259,0.15302535891532898,0.9999207258224487,0.4667232632637024,0.1535806506872177,0.9999082088470459,0.4616416096687317,0.15451228618621826,0.9999111294746399,0.4958791434764862,0.1578540802001953,0.9998526573181152,0.452804833650589,0.1623997688293457,0.9997734427452087,0.4877983629703522,0.17571623623371124,0.9999662637710571,0.47158583998680115,0.1776725798845291,0.9999527931213379,0.5323780179023743,0.24225856363773346,0.9997449517250061,0.42198044061660767,0.24541759490966797,0.9997175335884094,0.5273168087005615,0.3277018070220947,0.8377836346626282,0.4214995503425598,0.3315560221672058,0.8420360684394836,0.5291737914085388,0.39930474758148193,0.5998650789260864,0.42270681262016296,0.41036975383758545,0.632738471031189,0.5274981260299683,0.4205349087715149,0.5387468934059143,0.42228907346725464,0.4325663149356842,0.551567792892456,0.5242119431495667,0.424518883228302,0.5508564114570618,0.4282933473587036,0.4336533844470978,0.5668120384216309,0.5232537984848022,0.41749992966651917,0.5354002714157104,0.43042412400245667,0.4256094694137573,0.5600700974464417,0.51388019323349,0.41158345341682434,0.9991198778152466,0.4586241841316223,0.41179198026657104,0.9994682669639587,0.5016838312149048,0.5315312147140503,0.9391570687294006,0.48510682582855225,0.5358227491378784,0.9602321982383728,0.4456482231616974,0.6531267166137695,0.9535696506500244,0.5273711681365967,0.6401312351226807,0.9551249146461487,0.43190762400627136,0.6662540435791016,0.8301613330841064,0.5395695567131042,0.6576451063156128,0.8363087773323059,0.44578349590301514,0.691093921661377,0.9474667906761169,0.5098681449890137,0.6781779527664185,0.9462592005729675
64,0.4812728464603424,0.16473053395748138,0.9999783635139465,0.4854792654514313,0.15496185421943665,0.9999286532402039,0.489543616771698,0.15502990782260895,0.9999258518218994,0.49262893199920654,0.15508653223514557,0.9999306201934814,0.47341540455818176,0.15559539198875427,0.9999268054962158,0.4680914580821991,0.15612152218818665,0.999915599822998,0.4629221558570862,0.15730232000350952,0.9999186992645264,0.49571460485458374,0.16173797845840454,0.9998566508293152,0.4537181854248047,0.1661563366651535,0.9997943043708801,0.4887703061103821,0.17862947285175323,0.9999685883522034,0.4726394712924957,0.18038323521614075,0.9999568462371826,0.5328775644302368,0.24499134719371796,0.9997386932373047,0.4225999116897583,0.24891526997089386,0.9997434616088867,0.5304062962532043,0.32837167382240295,0.832572877407074,0.4226890206336975,0.3366282880306244,0.8554660677909851,0.5341364741325378,0.4015996754169464,0.5858669877052307,0.42256638407707214,0.41821426153182983,0.6624777317047119,0.5322839617729187,0.425945907831192,0.5237677693367004,0.4234398305416107,0.4387909770011902,0.5836440920829773,0.5293680429458618,0.42890530824661255,0.5355088114738464,0.4290531575679779,0.43904632329940796,0.5982059240341187,0.5287005305290222,0.41972002387046814,0.5219321846961975,0.4311034381389618,0.43154653906822205,0.5912087559700012,0.5163782238960266,0.41323038935661316,0.9991503357887268,0.4604983329772949,0.4147645831108093,0.9994955062866211,0.4937402606010437,0.5381456017494202,0.9409159421920776,0.4958510398864746,0.5378912687301636,0.9541215896606445,0.44623202085494995,0.6722300052642822,0.9561868906021118,0.536851167678833,0.643476128578186,0.9560651183128357,0.4357936978340149,0.6901999711990356,0.8372750282287598,0.5460019707679749,0.6626319885253906,0.8402964472770691,0.4590747058391571,0.7076126933097839,0.949255108833313,0.5160718560218811,0.6866981387138367,0.9481037855148315
65,0.4819399118423462,0.16721802949905396,0.9999797940254211,0.48590150475502014,0.1574288010597229,0.999933123588562,0.49001210927963257,0.1575741320848465,0.9999296069145203,0.4929782748222351,0.15772920846939087,0.9999339580535889,0.47420158982276917,0.1580311506986618,0.9999323487281799,0.46885332465171814,0.15861645340919495,0.9999222755432129,0.46369585394859314,0.15986862778663635,0.9999255537986755,0.4956603944301605,0.16488690674304962,0.999857485294342,0.4542824327945709,0.16907808184623718,0.9998131394386292,0.489396333694458,0.18136630952358246,0.9999707341194153,0.4735150635242462,0.18275442719459534,0.9999605417251587,0.5334485769271851,0.2484942078590393,0.999732255935669,0.42342716455459595,0.2527620792388916,0.9997667074203491,0.5339692234992981,0.33178240060806274,0.8257578611373901,0.4255790710449219,0.34182289242744446,0.8683397769927979,0.5380034446716309,0.4057963192462921,0.5758214592933655,0.42323532700538635,0.4220404326915741,0.6905247569084167,0.5365382432937622,0.42701250314712524,0.5123425126075745,0.42393210530281067,0.44287794828414917,0.6142663359642029,0.5341004133224487,0.42992401123046875,0.5242413878440857,0.4290194511413574,0.44342362880706787,0.6280748248100281,0.5328181982040405,0.4230072498321533,0.5120559334754944,0.4313223958015442,0.4359622597694397,0.6209043860435486,0.5190346837043762,0.4142889976501465,0.9991872310638428,0.46369683742523193,0.41595369577407837,0.9995168447494507,0.49267229437828064,0.5416039228439331,0.9399769902229309,0.49908408522605896,0.5391539931297302,0.9449007511138916,0.4480195641517639,0.6788138747215271,0.9581440687179565,0.5364071130752563,0.6482585072517395,0.95414799451828,0.4359518587589264,0.6956727504730225,0.8427495956420898,0.5439439415931702,0.6660283207893372,0.8367779850959778,0.47263869643211365,0.7107587456703186,0.9504433274269104,0.5151222944259644,0.6909211277961731,0.9472418427467346
66,0.4819524586200714,0.1672247052192688,0.9999810457229614,0.48590028285980225,0.15744270384311676,0.9999372959136963,0.49008843302726746,0.15758368372917175,0.9999332427978516,0.49328911304473877,0.15773048996925354,0.999937117099762,0.47380414605140686,0.15803764760494232,0.9999373555183411,0.46844786405563354,0.15863622725009918,0.9999281764030457,0.4633982479572296,0.15988054871559143,0.9999316334724426,0.49605873227119446,0.1647554636001587,0.9998588562011719,0.4541948139667511,0.1690087467432022,0.9998297691345215,0.48970240354537964,0.18136179447174072,0.999972403049469,0.47353363037109375,0.18277724087238312,0.999963641166687,0.5347297191619873,0.2484794408082962,0.9997285604476929,0.4243971109390259,0.2530529797077179,0.9997866749763489,0.5341482162475586,0.33250460028648376,0.8077974319458008,0.42890840768814087,0.3433079123497009,0.87957364320755,0.537388801574707,0.40806135535240173,0.553975522518158,0.4256424307823181,0.42528069019317627,0.713831901550293,0.5358210206031799,0.42822155356407166,0.49210479855537415,0.4268801808357239,0.44576552510261536,0.638698399066925,0.533822774887085,0.43178579211235046,0.5040937662124634,0.43170446157455444,0.4466307759284973,0.6519816517829895,0.5326513648033142,0.4260132312774658,0.49288296699523926,0.43411004543304443,0.439142644405365,0.6445355415344238,0.5191977024078369,0.41518017649650574,0.999235212802887,0.4657737612724304,0.41627833247184753,0.9995383024215698,0.4947686493396759,0.5411771535873413,0.9391777515411377,0.5018471479415894,0.5384253263473511,0.941011905670166,0.4531075358390808,0.6769598722457886,0.9608463644981384,0.536308228969574,0.6456400752067566,0.9539422392845154,0.44352802634239197,0.6911485195159912,0.8490917682647705,0.5431172847747803,0.663029134273529,0.8355916142463684,0.4761461615562439,0.7165318727493286,0.9530469179153442,0.5211883783340454,0.6865926384925842,0.9482715129852295
67,0.4816237688064575,0.16319088637828827,0.9999822974205017,0.48537567257881165,0.1530473828315735,0.9999415278434753,0.48956963419914246,0.15313556790351868,0.9999374747276306,0.49293264746665955,0.1534239947795868,0.9999409317970276,0.47333627939224243,0.15368513762950897,0.9999417066574097,0.46811187267303467,0.15452821552753448,0.9999333620071411,0.4631541073322296,0.1559477150440216,0.9999367594718933,0.4957936704158783,0.16021007299423218,0.9998657703399658,0.45435401797294617,0.16438885033130646,0.9998436570167542,0.489223450422287,0.17712511122226715,0.999974250793457,0.47337934374809265,0.1780322641134262,0.9999664425849915,0.5350151658058167,0.24402914941310883,0.999744713306427,0.4246549904346466,0.24713516235351562,0.9998039603233337,0.5375834703445435,0.330506294965744,0.81181800365448,0.4301125705242157,0.3358546197414398,0.8881118893623352,0.5392487645149231,0.4084048867225647,0.5690782070159912,0.4263898730278015,0.4184868335723877,0.7343732714653015,0.5374708771705627,0.4305022358894348,0.5057601928710938,0.4267869293689728,0.4404600262641907,0.6617799997329712,0.53425133228302,0.43318337202072144,0.5180811285972595,0.4314742982387543,0.4400978088378906,0.6747019290924072,0.5330907106399536,0.42637908458709717,0.5059265494346619,0.4337330758571625,0.4328307807445526,0.6666199564933777,0.5181794166564941,0.40888452529907227,0.999279260635376,0.46514052152633667,0.41101402044296265,0.9995631575584412,0.4967723488807678,0.5385159254074097,0.9402502775192261,0.5055357217788696,0.5362424850463867,0.9420257806777954,0.45472854375839233,0.6667976379394531,0.963469386100769,0.5391934514045715,0.642372727394104,0.9565367102622986,0.4439746141433716,0.6808120012283325,0.8568312525749207,0.5451239943504333,0.6585677266120911,0.8404843807220459,0.47611886262893677,0.7077677249908447,0.9558736085891724,0.5235006213188171,0.6844106912612915,0.9512539505958557
